TDBC_NaOH_c5_abs,,
Wavelength (nm),Abs,
1092,0.002022227272,
1091,0.002127125394,
1090,0.002087613335,
1089,0.001952768769,
1088,0.002063449938,
1087,0.002067949623,
1086,0.002073333599,
1085,0.002020484768,
1084,0.002148742788,
1083,0.002052864293,
1082,0.002044099616,
1081,0.002095442498,
1080,0.002143383725,
1079,0.002166771097,
1078,0.002108578337,
1077,0.001982516842,
1076,0.002023553709,
1075,0.002131651621,
1074,0.002117474563,
1073,0.001965250121,
1072,0.002100618789,
1071,0.002167473547,
1070,0.001990968361,
1069,0.001954823034,
1068,0.002134955255,
1067,0.00193948159,
1066,0.001979942201,
1065,0.001945513999,
1064,0.002005817369,
1063,0.001881579403,
1062,0.002029873431,
1061,0.001898218645,
1060,0.00193994958,
1059,0.002006753581,
1058,0.001863146899,
1057,0.001923308708,
1056,0.001904198551,
1055,0.001775804907,
1054,0.00178069144,
1053,0.001709192409,
1052,0.001794181648,
1051,0.001694223611,
1050,0.001718782121,
1049,0.00175688311,
1048,0.00156137161,
1047,0.001558410004,
1046,0.00158155791,
1045,0.001557215001,
1044,0.001511468436,
1043,0.001560826087,
1042,0.00147055788,
1041,0.001432352117,
1040,0.001467986382,
1039,0.001396876527,
1038,0.001381321112,
1037,0.001406069729,
1036,0.001290596905,
1035,0.001341175754,
1034,0.001325129066,
1033,0.001303215162,
1032,0.001106739859,
1031,0.001285612001,
1030,0.001216504839,
1029,0.001183798187,
1028,0.001096385065,
1027,0.001154494123,
1026,0.001004993916,
1025,0.001126956893,
1024,0.001062000869,
1023,0.0009999863105,
1022,0.001008574502,
1021,0.001048585284,
1020,0.0009061770397,
1019,0.0009672442102,
1018,0.001022118493,
1017,0.0008724822546,
1016,0.0008862296236,
1015,0.0009867023909,
1014,0.0009734707419,
1013,0.0009287454886,
1012,0.0009334408678,
1011,0.0008226581849,
1010,0.0009041018202,
1009,0.0008186642081,
1008,0.0009484613547,
1007,0.0008151889197,
1006,0.0009207296534,
1005,0.0008712112904,
1004,0.0009549989481,
1003,0.0009112613043,
1002,0.0009819285478,
1001,0.0009349454776,
1000,0.0008834541659,
999,0.0008887197473,
998,0.0009527938091,
997,0.0009967432125,
996,0.0009844452143,
995,0.0009906719206,
994,0.001006680424,
993,0.001107544405,
992,0.001022040728,
991,0.0009932405083,
990,0.001171572832,
989,0.001027489547,
988,0.00106420659,
987,0.001203136286,
986,0.001136793289,
985,0.001241893042,
984,0.001210430521,
983,0.001250226283,
982,0.001309887855,
981,0.001343201147,
980,0.001335722976,
979,0.001404329785,
978,0.001428768039,
977,0.001459752908,
976,0.001537367469,
975,0.001699992805,
974,0.001711375429,
973,0.001657375367,
972,0.00165046344,
971,0.001690923236,
970,0.001726344926,
969,0.001766681788,
968,0.001833693008,
967,0.001698407577,
966,0.001747838338,
965,0.001766681788,
964,0.00174214656,
963,0.001796417055,
962,0.001778793987,
961,0.001714701997,
960,0.001682503498,
959,0.001680996385,
958,0.001591638429,
957,0.001595171867,
956,0.001305188402,
955,0.001439987798,
954,0.001394798979,
953,0.001316275098,
952,0.001211832277,
951,0.001231664908,
950,0.001340215094,
949,0.001324116485,
948,0.001368103432,
947,0.001428170712,
946,0.001418067957,
945,0.001538224751,
944,0.001512221759,
943,0.001578648109,
942,0.001558020362,
941,0.001520404359,
940,0.001544069848,
939,0.00150871498,
938,0.001456765924,
937,0.001459363266,
936,0.001457908773,
935,0.001409108285,
934,0.001366259647,
933,0.00137924368,
932,0.001387839206,
931,0.001330374042,
930,0.001371790771,
929,0.001286313054,
928,0.001336683636,
927,0.001059509697,
926,0.001357197179,
925,0.001215777942,
924,0.00117728312,
923,0.001244541025,
922,0.001278108917,
921,0.001162877656,
920,0.001172792749,
919,0.001079361304,
918,0.001137883402,
917,0.001085693249,
916,0.001105520059,
915,0.0009231421864,
914,0.0009951605462,
913,0.0009141666233,
912,0.0009535461431,
911,0.0008814050234,
