TDBC_NaOH_c2_1mmK_abs-2,,
Wavelength (nm),Abs,
647,-0.005955668166,
646.5,-0.005920277443,
646,-0.005878856871,
645.5,-0.005954799708,
645,-0.005928499624,
644.5,-0.00584540097,
644,-0.005747725256,
643.5,-0.005761264358,
643,-0.005780984182,
642.5,-0.005784866866,
642,-0.00584197836,
641.5,-0.005703886505,
641,-0.005664898548,
640.5,-0.005523939151,
640,-0.005427775905,
639.5,-0.005451345816,
639,-0.005460139364,
638.5,-0.005480588879,
638,-0.005580522586,
637.5,-0.005385746248,
637,-0.00539116608,
636.5,-0.005446130875,
636,-0.005444392562,
635.5,-0.005416681059,
635,-0.005516526755,
634.5,-0.005433400162,
634,-0.005269861314,
633.5,-0.005266127642,
633,-0.005264644045,
632.5,-0.00532315392,
632,-0.005475834478,
631.5,-0.005288018379,
631,-0.005196969956,
630.5,-0.005162387155,
630,-0.005208326504,
629.5,-0.005188682582,
629,-0.005075713154,
628.5,-0.005093417596,
628,-0.005019114818,
627.5,-0.004967678804,
627,-0.00481912028,
626.5,-0.004921816289,
626,-0.004855317529,
625.5,-0.004738676362,
625,-0.004724798258,
624.5,-0.004664364271,
624,-0.004559301771,
623.5,-0.004556688946,
623,-0.004517084919,
622.5,-0.00448337011,
622,-0.004519134294,
621.5,-0.004430948291,
621,-0.004354379606,
620.5,-0.004342539236,
620,-0.004267492797,
619.5,-0.004168692511,
619,-0.00395481335,
618.5,-0.003866101848,
618,-0.00383095094,
617.5,-0.003826383734,
617,-0.003836288117,
616.5,-0.003761256579,
616,-0.003623425728,
615.5,-0.003530538641,
615,-0.003484986257,
614.5,-0.003363610012,
614,-0.003209002549,
613.5,-0.003182124346,
613,-0.003045908874,
612.5,-0.002896073973,
612,-0.002721544355,
611.5,-0.002669886919,
611,-0.002378401579,
610.5,-0.002334272955,
610,-0.002111090347,
609.5,-0.001953150146,
609,-0.001739878324,
608.5,-0.001611049986,
608,-0.001377586741,
607.5,-0.00105238636,
607,-0.0007446699892,
606.5,-0.0004367872025,
606,-9.131609841E-5,
605.5,9.933581896E-5,
605,0.0004064963432,
604.5,0.0008276895969,
604,0.001277823234,
603.5,0.001674369909,
603,0.002216671593,
602.5,0.002722556237,
602,0.00332587352,
601.5,0.004060708452,
601,0.004855054896,
600.5,0.005582545884,
600,0.006583237089,
599.5,0.007464266382,
599,0.008596236818,
598.5,0.009890321642,
598,0.01148650236,
597.5,0.0131891584,
597,0.01511524338,
596.5,0.01745571196,
596,0.02001458034,
595.5,0.02312880196,
595,0.02665737458,
594.5,0.03106394596,
594,0.03622885048,
593.5,0.04244146124,
593,0.0502730608,
592.5,0.05959943309,
592,0.07095718384,
591.5,0.08585638553,
591,0.1034408733,
590.5,0.1240927428,
590,0.1484407634,
589.5,0.1752476096,
589,0.2026819885,
588.5,0.2280236483,
588,0.247928828,
587.5,0.2598817945,
587,0.2623916566,
586.5,0.2562455833,
586,0.2434954941,
585.5,0.2266760617,
585,0.2069472224,
584.5,0.1872186512,
584,0.168274343,
583.5,0.150391683,
583,0.1344277263,
582.5,0.1201087981,
582,0.1074365303,
581.5,0.09651202708,
581,0.08674011379,
580.5,0.0783649683,
580,0.07097897679,
579.5,0.06447814405,
579,0.05877932906,
578.5,0.05361051857,
578,0.04901524261,
577.5,0.04506580532,
577,0.04138743132,
576.5,0.03839419782,
576,0.03550551832,
575.5,0.03303444386,
575,0.03080879524,
574.5,0.02867520787,
574,0.02673164196,
573.5,0.02501368895,
573,0.02344269678,
572.5,0.02195101231,
572,0.02049504407,
571.5,0.01939958148,
571,0.01817602478,
570.5,0.01706684381,
570,0.01610136405,
569.5,0.01465539075,
569,0.01434861124,
568.5,0.01355827786,
568,0.0127949724,
567.5,0.01198188588,
567,0.01151300315,
566.5,0.01073866058,
566,0.01037131995,
565.5,0.009708955884,
565,0.009211344644,
564.5,0.008812931366,
564,0.008533058688,
563.5,0.008055224083,
563,0.007509854157,
562.5,0.007256456185,
562,0.006988711189,
561.5,0.00661779847,
561,0.006222885568,
560.5,0.005859920289,
560,0.005708162207,
559.5,0.005377389956,
559,0.004955402575,
558.5,0.00474318862,
558,0.004668557551,
557.5,0.004273870029,
557,0.004031836521,
556.5,0.003865358653,
556,0.003727715695,
555.5,0.003627102822,
555,0.003326942911,
554.5,0.003111403668,
554,0.003098133253,
553.5,0.002800032031,
553,0.002478756243,
552.5,0.002517730929,
552,0.002350296592,
551.5,0.002161177807,
551,0.002088445704,
550.5,0.001994114835,
550,0.00190825446,
549.5,0.001779599814,
549,0.001707373303,
548.5,0.001600550022,
548,0.001714312122,
547.5,0.00155178539,
547,0.001510870992,
546.5,0.001516507822,
546,0.001503286068,
545.5,0.001464012545,
545,0.001157089719,
544.5,0.0009201848879,
544,0.001179022249,
543.5,0.0009840819985,
543,0.001044225879,
542.5,0.001129137003,
542,0.001110710553,
541.5,0.000934815791,
541,0.0008944523288,
540.5,0.0009731334285,
540,0.001194206998,
539.5,0.001056992682,
539,0.000877384562,
538.5,0.0008817162598,
538,0.0009003405576,
537.5,0.001038750866,
537,0.001116757398,
536.5,0.00109371217,
536,0.00111237145,
535.5,0.001174869249,
535,0.001136923092,
534.5,0.001171079697,
534,0.001302332385,
533.5,0.001305733575,
533,0.001232209965,
532.5,0.001416613697,
532,0.001415237202,
531.5,0.001529418398,
531,0.001526742708,
530.5,0.001606889535,
530,0.001758078695,
529.5,0.001649320126,
529,0.001563320053,
528.5,0.001769099035,
528,0.001786175882,
527.5,0.001839386066,
527,0.001896424685,
526.5,0.002119737677,
526,0.002295956947,
525.5,0.002215786837,
525,0.002233713865,
524.5,0.002421927406,
524,0.00257228082,
523.5,0.002671972383,
523,0.002746782266,
522.5,0.002912232419,
522,0.003069221042,
521.5,0.003056212561,
521,0.002907671966,
520.5,0.003119355766,
520,0.003247338813,
519.5,0.003224805929,
519,0.003108770354,
518.5,0.003274619579,
518,0.003465215676,
517.5,0.003318230622,
517,0.003343089949,
516.5,0.00333388173,
516,0.003232681891,
515.5,0.003221702529,
515,0.003134764964,
514.5,0.003114532446,
514,0.003074043896,
513.5,0.002966753673,
513,0.002678822493,
512.5,0.002798703266,
512,0.002809072612,
511.5,0.002685672604,
511,0.002508930862,
510.5,0.002284168499,
510,0.002104442567,
509.5,0.002126344945,
509,0.001951364568,
508.5,0.001904770499,
508,0.00188935292,
507.5,0.001584857469,
507,0.001456765924,
506.5,0.001389319426,
506,0.001285949606,
505.5,0.001126074465,
505,0.0008002508548,
504.5,0.0007844056236,
504,0.0006730905734,
503.5,0.0005356520414,
503,0.0004038016777,
502.5,0.0003046034544,
502,0.0002754104789,
501.5,2.57831889E-5,
501,-0.0001721593289,
500.5,-0.000248796423,
500,-0.0002484342258,
499.5,-0.0004370975075,
499,-0.0005398527137,
498.5,-0.0006047926145,
498,-0.0006056715501,
497.5,-0.0007190860342,
497,-0.0009710352751,
496.5,-0.000889410614,
496,-0.0008558264235,
495.5,-0.001025942503,
495,-0.001206627465,
494.5,-0.001256910502,
494,-0.001109555364,
493.5,-0.001308891107,
493,-0.001406021765,
492.5,-0.001353330328,
492,-0.001300787204,
491.5,-0.001408344018,
491,-0.001489716349,
490.5,-0.00155420485,
490,-0.001615228015,
489.5,-0.001604396151,
489,-0.001639315044,
488.5,-0.001675211126,
488,-0.001652054372,
487.5,-0.001674643834,
487,-0.001740858075,
486.5,-0.001698108739,
486,-0.001823302475,
485.5,-0.001932533807,
485,-0.001981083769,
484.5,-0.001977888402,
484,-0.001969487872,
483.5,-0.002022877568,
483,-0.001971549354,
482.5,-0.002062297426,
482,-0.002153541427,
481.5,-0.002272681333,
481,-0.002417222597,
480.5,-0.002384631662,
480,-0.002448678482,
479.5,-0.002608651528,
479,-0.002756167669,
478.5,-0.00280961534,
478,-0.002732605673,
477.5,-0.002995678457,
477,-0.003102147952,
476.5,-0.003098292742,
476,-0.003210030496,
475.5,-0.003206741298,
475,-0.003297026036,
474.5,-0.003309254535,
474,-0.003403935581,
473.5,-0.003340645926,
473,-0.003524992382,
472.5,-0.003468191717,
472,-0.003386316122,
471.5,-0.003565354273,
471,-0.003700637026,
470.5,-0.003638982074,
470,-0.003603350604,
469.5,-0.003669733647,
469,-0.003743035719,
468.5,-0.003810782917,
468,-0.003973384388,
467.5,-0.003979078494,
467,-0.003937062342,
466.5,-0.003855736461,
466,-0.003812168492,
465.5,-0.003801391227,
465,-0.003848347347,
464.5,-0.004083871376,
464,-0.004073408898,
463.5,-0.004160129,
463,-0.004302864894,
462.5,-0.0043651429,
462,-0.004157052375,
461.5,-0.004210994113,
461,-0.004313014448,
460.5,-0.004398507997,
460,-0.004341052845,
459.5,-0.004437866621,
459,-0.004578205757,
458.5,-0.004465384409,
458,-0.004526358563,
457.5,-0.004634912591,
457,-0.004737908486,
456.5,-0.004681266379,
456,-0.004603614565,
455.5,-0.00466620829,
455,-0.004701035563,
454.5,-0.004697450437,
454,-0.0049522724,
453.5,-0.004904616624,
453,-0.00507074967,
452.5,-0.004987025633,
452,-0.004909479991,
451.5,-0.005005348008,
451,-0.004816764966,
450.5,-0.00489294529,
450,-0.004864379298,
449.5,-0.005032369401,
449,-0.005045675207,
448.5,-0.005039943382,
448,-0.004967576358,
447.5,-0.004947461188,
447,-0.004896989092,
446.5,-0.00509694824,
446,-0.005119307898,
445.5,-0.00523032248,
445,-0.005224746652,
444.5,-0.005217790138,
444,-0.00519763492,
443.5,-0.00517686503,
443,-0.005119461566,
442.5,-0.005153587554,
442,-0.005118694156,
441.5,-0.005271702539,
441,-0.005177376792,
440.5,-0.005266894586,
440,-0.005286432803,
439.5,-0.005391626619,
439,-0.005432837643,
438.5,-0.005456560757,
438,-0.005360178184,
437.5,-0.005487950519,
437,-0.005678541958,
436.5,-0.005583231337,
436,-0.005464791786,
435.5,-0.005359053146,
435,-0.005326887127,
434.5,-0.005465405528,
434,-0.005617729388,
433.5,-0.00559605984,
433,-0.005693718325,
432.5,-0.005598002113,
432,-0.005293030292,
431.5,-0.00545702083,
431,-0.005539171863,
430.5,-0.005578631535,
430,-0.005759424996,
429.5,-0.005739959422,
429,-0.005726777483,
428.5,-0.005738375243,
428,-0.005677826703,
427.5,-0.005783487577,
427,-0.005813934375,
426.5,-0.005858068354,
426,-0.005708587356,
425.5,-0.005835491233,
425,-0.005929827224,
424.5,-0.005806935951,
424,-0.005617933813,
423.5,-0.005709507503,
423,-0.006005659699,
422.5,-0.005726777483,
422,-0.005657846574,
421.5,-0.005638325121,
421,-0.005731886718,
420.5,-0.005784100853,
420,-0.005684878211,
419.5,-0.005711500067,
419,-0.005892442539,
418.5,-0.005862921011,
418,-0.006025266368,
417.5,-0.005882380996,
417,-0.00573592307,
416.5,-0.005802134052,
416,-0.005703426898,
415.5,-0.005896069109,
415,-0.005963174626,
414.5,-0.005945199169,
414,-0.005724222399,
413.5,-0.005881001707,
413,-0.005974357948,
412.5,-0.005822158884,
412,-0.005837125704,
411.5,-0.005921962671,
411,-0.006098784506,
410.5,-0.005908224266,
410,-0.00586189935,
409.5,-0.006014033686,
409,-0.006126452703,
408.5,-0.006127677858,
408,-0.005942083895,
407.5,-0.006119510625,
407,-0.006109862588,
406.5,-0.006090565585,
406,-0.006070553325,
405.5,-0.006185612176,
405,-0.005994119681,
404.5,-0.006029351149,
404,-0.005890246481,
403.5,-0.006035120692,
403,-0.006149423309,
402.5,-0.006127065513,
402,-0.005959906615,
401.5,-0.006064988207,
401,-0.006046302151,
400.5,-0.006023938768,
400,-0.00611358881,
399.5,-0.00617274968,
399,-0.00603639707,
398.5,-0.006107871421,
398,-0.006148606539,
397.5,-0.006061312277,
397,-0.006025572773,
396.5,-0.00598952407,
396,-0.005946577992,
395.5,-0.006053552032,
395,-0.006132578477,
394.5,-0.006239098497,
394,-0.006090105977,
393.5,-0.006016076077,
393,-0.006248845719,
392.5,-0.006222410128,
392,-0.006251601502,
391.5,-0.00625155028,
391,-0.006095109042,
390.5,-0.006314264145,
390,-0.006458436139,
389.5,-0.006363704335,
389,-0.006349929143,
388.5,-0.006272677332,
388,-0.006038490683,
387.5,-0.006138244644,
387,-0.006326612085,
386.5,-0.006252111867,
386,-0.006095517427,
385.5,-0.006288955454,
385,-0.006362275686,
384.5,-0.006341561675,
384,-0.006385896821,
383.5,-0.006365490146,
383,-0.006269207224,
382.5,-0.006291710772,
382,-0.006138193421,
381.5,-0.006208017934,
381,-0.006358959712,
380.5,-0.006301048677,
380,-0.006342581939,
379.5,-0.006264410447,
379,-0.006274667103,
378.5,-0.006361918524,
378,-0.006433186587,
377.5,-0.006368143018,
377,-0.006399773061,
376.5,-0.006353551522,
376,-0.006106595509,
375.5,-0.006266808603,
375,-0.006437930278,
374.5,-0.006529433187,
374,-0.006378244609,
373.5,-0.00647281995,
373,-0.006469555665,
372.5,-0.006562071387,
372,-0.006118642632,
371.5,-0.006100520492,
371,-0.006275585853,
370.5,-0.006247263867,
370,-0.006223379634,
369.5,-0.00615151599,
369,-0.00620112801,
368.5,-0.006172290538,
368,-0.006293190643,
367.5,-0.006340694148,
367,-0.006363398395,
366.5,-0.006061925087,
366,-0.006190818269,
365.5,-0.006267880555,
365,-0.006103124004,
364.5,-0.006312988698,
364,-0.006286046933,
363.5,-0.006388906855,
363,-0.006405945867,
362.5,-0.006339469925,
362,-0.00622792216,
361.5,-0.00623246422,
361,-0.006089952774,
360.5,-0.00611338485,
360,-0.0060096425,
359.5,-0.005923443474,
359,-0.005872931797,
358.5,-0.005939683877,
358,-0.0059576598,
357.5,-0.005727135111,
357,-0.005769234151,
356.5,-0.005845298525,
356,-0.005974970758,
355.5,-0.005917417351,
355,-0.006023734808,
354.5,-0.005748593714,
354,-0.005781801883,
353.5,-0.005572753493,
353,-0.005666584708,
352.5,-0.005478851032,
352,-0.005556704011,
351.5,-0.00561379455,
351,-0.005650640931,
350.5,-0.00564108463,
350,-0.005580266938,
349.5,-0.01572875492,
349,-0.00730113266,
348.5,-0.006989509799,
348,-0.00695562968,
347.5,-0.007006423082,
347,-0.007038873155,
346.5,-0.007057822309,
346,-0.006834811997,
345.5,-0.006720740348,
345,-0.006743118633,
344.5,-0.006884651259,
344,-0.006708506029,
343.5,-0.006838634145,
343,-0.006822325755,
342.5,-0.006730884779,
342,-0.006677408237,
341.5,-0.00666027749,
341,-0.006586956326,
340.5,-0.006452518981,
340,-0.006602866109,
339.5,-0.007366036531,
339,-0.006453845184,
338.5,-0.006532085128,
338,-0.006588333286,
337.5,-0.006191634573,
337,-0.006000962108,
336.5,-0.006159274839,
336,-0.006125176791,
335.5,-0.006029044744,
335,-0.006095772609,
334.5,-0.006055389997,
334,-0.005801265594,
333.5,-0.005623146892,
333,-0.005529459566,
332.5,-0.005446284544,
332,-0.005147038493,
331.5,-0.005421691574,
331,-0.005330211017,
330.5,-0.005337933078,
330,-0.004999411292,
329.5,-0.004953245167,
329,-0.004921560641,
328.5,-0.005026023835,
328,-0.0049237106,
327.5,-0.004934869241,
327,-0.004760030657,
326.5,-0.004732684698,
326,-0.0045302012,
325.5,-0.004362990148,
325,-0.004385490436,
324.5,-0.004359043669,
324,-0.004533224273,
323.5,-0.004196996801,
323,-0.003927365411,
322.5,-0.004091410432,
322,-0.004046584014,
321.5,-0.003718859749,
321,-0.003570129629,
320.5,-0.003464545123,
320,-0.003413798055,
319.5,-0.003472557524,
319,-0.003507429268,
318.5,-0.003454375779,
318,-0.00339289126,
317.5,-0.003014701884,
317,-0.002964879153,
316.5,-0.002807866316,
316,-0.002750868909,
315.5,-0.002706881147,
315,-0.00274124858,
314.5,-0.002719537821,
314,-0.002244405914,
313.5,-0.002256355016,
313,-0.002292303136,
312.5,-0.002201242605,
312,-0.002048384864,
311.5,-0.001995874336,
311,-0.001718787826,
310.5,-0.001819074852,
310,-0.00170089351,
309.5,-0.001371961436,
309,-0.00137990911,
308.5,-0.001366903773,
308,-0.001386514748,
307.5,-0.001153188874,
307,-0.001039164606,
306.5,-0.001063593547,
306,-0.001071185339,
305.5,-0.0008341761422,
305,-0.0004485791724,
304.5,-0.0004035817692,
304,-0.000234360079,
303.5,-4.736873962E-5,
303,0.0001947320125,
302.5,0.0003646015539,
302,0.0007243235596,
301.5,0.001062960946,
301,0.001694223611,
300.5,0.001969748875,
300,0.002373122377,
299.5,0.00295914337,
299,0.003449168522,
298.5,0.003901323769,
298,0.004398192745,
297.5,0.004675491713,
297,0.005078113638,
296.5,0.005083770957,
296,0.004982162733,
295.5,0.005018220283,
295,0.005076044705,
294.5,0.004634308163,
294,0.004479420371,
293.5,0.004386582412,
293,0.00430837879,
292.5,0.004091907758,
292,0.003975953907,
291.5,0.00410011271,
291,0.004278497305,
290.5,0.004257113207,
290,0.004409410991,
289.5,0.004427768756,
289,0.004383575637,
288.5,0.004483971279,
288,0.004560297355,
287.5,0.004571728874,
287,0.004639619496,
286.5,0.004354316276,
286,0.004292980302,
285.5,0.00399677502,
285,0.003762233304,
284.5,0.003493397264,
284,0.003132991958,
283.5,0.002796827583,
283,0.002557568718,
282.5,0.002312481869,
282,0.001936257351,
281.5,0.001823840896,
281,0.001858389471,
280.5,0.001577037387,
280,0.001369219972,
279.5,0.001265075989,
279,0.001255392446,
278.5,0.0009932924295,
278,0.0008185604238,
277.5,0.0005988703924,
277,0.0005174839171,
276.5,0.0002362219238,
276,5.265525033E-5,
275.5,-7.081823424E-5,
275,-0.0001944636169,
274.5,-0.0003122795606,
274,-0.0004963644315,
273.5,-0.0005722204805,
273,-0.0006270747399,
272.5,-0.0006591257988,
272,-0.0007302501472,
271.5,-0.000774128479,
271,-0.0009000537102,
270.5,-0.0009317230433,
270,-0.0008062720299,
269.5,-0.0009694339242,
269,-0.001077279332,
268.5,-0.001011893502,
268,-0.001021035714,
267.5,-0.0009468594799,
267,-0.001039216295,
266.5,-0.0009189625853,
266,-0.0008963338332,
265.5,-0.0008737555472,
265,-0.001025322708,
264.5,-0.0008383099339,
264,-0.0008327293326,
263.5,-0.0006688440917,
263,-0.0008064270951,
262.5,-0.0007679268601,
262,-0.0006848166813,
261.5,-0.0007053372683,
261,-0.0006428937777,
260.5,-0.0004979675286,
260,-0.0004601639521,
259.5,-0.000273890706,
259,-0.0002509178594,
258.5,-0.0002971210342,
258,-6.31054063E-5,
257.5,2.570552715E-5,
257,5.431215686E-5,
256.5,8.167790656E-5,
256,0.0002524874581,
255.5,0.0003202498192,
255,0.000407791842,
254.5,0.0005342006334,
254,0.0004657570389,
253.5,0.000651650189,
253,0.0007922115037,
252.5,0.0009187062387,
252,0.0009629375418,
251.5,0.0008883825503,
251,0.0008692918927,
250.5,0.001037090202,
250,0.001133964397,
249.5,0.001316508744,
249,0.001481155283,
248.5,0.001563164173,
248,0.001607980812,
247.5,0.001764290617,
247,0.00181768008,
246.5,0.0019462161,
246,0.002000226174,
245.5,0.002276127692,
245,0.002465765225,
244.5,0.002573999576,
244,0.00255670934,
243.5,0.003066640114,
243,0.003408701159,
242.5,0.003574534319,
242,0.003680539085,
241.5,0.003897745395,
241,0.004082239233,
240.5,0.004459360614,
240,0.00487442594,
239.5,0.005205522757,
239,0.00561870588,
238.5,0.006033543032,
238,0.006450221408,
237.5,0.006918033119,
237,0.00744567439,
236.5,0.007733675186,
236,0.008211365901,
235.5,0.008789209649,
235,0.009353011847,
234.5,0.01001480594,
234,0.01069390029,
233.5,0.01138418261,
233,0.01206129789,
232.5,0.01267464645,
232,0.0134654548,
231.5,0.01431016531,
231,0.01531757135,
230.5,0.01627891511,
230,0.01735563949,
229.5,0.01856286265,
229,0.01962365955,
228.5,0.02082534321,
228,0.0219521299,
227.5,0.02352876961,
227,0.02507596649,
226.5,0.02662412636,
226,0.0281666927,
225.5,0.02982781269,
225,0.03157906607,
224.5,0.03342471272,
224,0.03534478322,
223.5,0.03747989237,
223,0.03944125772,
222.5,0.04174404964,
222,0.04414340854,
221.5,0.04677018896,
221,0.0493830815,
220.5,0.05184077471,
220,0.05414680392,
219.5,0.05686790869,
219,0.05946788192,
218.5,0.06174125522,
218,0.06389228255,
217.5,0.06579171121,
217,0.0675823614,
216.5,0.06921114773,
216,0.07066006958,
215.5,0.0717754662,
215,0.07309897989,
214.5,0.07394580543,
214,0.07472150773,
213.5,0.07559742033,
213,0.07635755837,
212.5,0.07692532241,
212,0.0776469931,
211.5,0.07836211473,
211,0.07905851305,
210.5,0.07976379991,
210,0.0802776143,
209.5,0.08102469146,
209,0.08177939802,
208.5,0.0823501125,
208,0.08340419084,
207.5,0.08403839171,
207,0.08492091298,
206.5,0.08592011034,
206,0.08676897734,
205.5,0.0878175348,
205,0.08903742582,
204.5,0.09036374837,
204,0.09180100262,
203.5,0.09331987798,
203,0.09497781098,
202.5,0.09694951773,
202,0.09922906756,
201.5,0.1015131548,
201,0.1038422957,
200.5,0.1062150002,
200,0.1095540896,

