450.000000000000000	22736.059610200002000	22911.716768499999000	22670.355488800000000	22546.422516999999000	23074.818291700001000	23154.967248500001000	21418.153611099999000
452.000000000000000	22683.629229700000000	22864.758712600000000	22630.388692900000000	22507.524243299998000	23027.136684800000000	23110.976501300000000	21481.855236899999000
454.000000000000000	22624.064904299998000	22809.787038400002000	22581.908310100000000	22459.975417999998000	22970.398777599999000	23057.895478299997000	21530.686113200001000
456.000000000000000	22558.612467700001000	22748.424804599999000	22526.902293499999000	22405.974393800003000	22907.071153000001000	22998.137474700001000	21567.142671499998000
458.000000000000000	22488.615046999999000	22682.411230100002000	22467.493819400002000	22347.860594399997000	22839.765664099999000	22934.263808600001000	21593.900638399999000
460.000000000000000	22415.470976799999000	22613.547202300000000	22405.876118100001000	22288.043992600000000	22771.161072000003000	22868.906646500000000	21613.737313400001000
462.000000000000000	22340.632097000002000	22543.693744400000000	22344.312758399999000	22229.007172099999000	22704.005866500000000	22804.771476999998000	21629.528788899999000
464.000000000000000	22265.596505400001000	22474.763126999998000	22285.128923299999000	22173.297438800000000	22641.110249099998000	22744.628856900003000	21644.237360100000000
466.000000000000000	22191.912075100001000	22408.724644999998000	22230.721616699997000	22123.540274499999000	22585.362221300002000	22691.329723799998000	21660.921965499998000
468.000000000000000	22121.167897299998000	22347.598023200000000	22183.558434300001000	22082.442086799998000	22539.733018300001000	22647.809708000001000	21682.738817099998000
470.000000000000000	22055.002542000002000	22293.465568899999000	22146.196743700002000	22052.814114699999000	22507.305348900001000	22617.116213199999000	21712.964473300002000
472.000000000000000	21995.114049500000000	22248.486665100001000	22121.306612900000000	22037.600941600002000	22491.307068999999000	22602.431677199998000	21620.625451500000000
474.000000000000000	21943.515306699999000	22215.005840799997000	22111.572469400002000	22039.653505300001000	22494.794941300002000	22606.828125700002000	21684.144746999998000
476.000000000000000	21902.764759800000000	22195.676063900002000	22119.651949899999000	22061.583717599999000	22520.440083900001000	22633.024642100001000	21765.408444299999000
478.000000000000000	21875.575409200002000	22193.318792599999000	22148.379823300002000	22106.180865500002000	22571.096917100000000	22683.940102700002000	21867.568406800001000
480.000000000000000	21864.811269300000000	22210.957687200003000	22200.845768399999000	22176.513529400003000	22649.926581199998000	22762.802373099999000	21994.076038399999000
482.000000000000000	21873.496450800001000	22251.838273000001000	22280.422397300001000	22275.959343200000000	22760.431220300001000	22873.184141400001000	22148.718569600002000
484.000000000000000	21904.855675000003000	22319.483886300000000	22390.832048900000000	22408.273567400000000	22906.529256000002000	23019.080798399998000	22335.696574199999000
486.000000000000000	21962.352154700002000	22417.750205699998000	22536.211775899999000	22577.654280000002000	23092.626703599999000	23204.985598700001000	22559.699310000000000
488.000000000000000	22049.725655200000000	22550.885611499998000	22721.188315100000000	22788.818073800001000	23323.700575600000000	23435.978006099998000	22825.993393999997000
490.000000000000000	22171.048734000000000	22723.617561400002000	22950.982870500000000	23047.104540700002000	23605.412803399999000	23717.844813100000000	23140.543981200000000
492.000000000000000	22330.775818599999000	22941.238374799999000	23231.516761499999000	23358.578247500001000	23944.220862300001000	24057.201100500002000	23510.136189500001000
494.000000000000000	22533.825816600001000	23209.740476900002000	23569.572455699999000	23730.182305700000000	24347.541746500003000	24461.669586299999000	23942.554118100001000
496.000000000000000	22785.647180299999000	23535.952044700000000	23972.961795100000000	24169.893722000001000	24823.916564600000000	24940.066696700000000	24446.766798000001000
498.000000000000000	23091.005874800001000	23926.216106200001000	24449.099651500001000	24685.226545300000000	25381.411399599998000	25500.815500499997000	25031.363987599998000
500.000000000000000	23450.300884099997000	24382.148507300000000	25000.328958300001000	25278.382169500001000	26022.430836399999000	26146.726030800000000	25699.389936800002000
502.000000000000000	23862.762410099996000	24904.267869600000000	25627.767033200002000	25950.122045699998000	26747.769399400000000	26879.111612500001000	26452.374398700002000
504.000000000000000	24327.352342900002000	25493.060662100001000	26332.398567299999000	26700.812168299999000	27557.653907000000000	27698.877724700000000	27291.394816100001000
506.000000000000000	24842.595106800003000	26148.823374800002000	27114.816473899999000	27530.063869800000000	28451.270692700000000	28606.083412300002000	28216.629503299999000
508.000000000000000	25406.430404400002000	26871.514538200001000	27974.930507499997000	28436.321748599999000	29426.203126100001000	29599.349126800000000	27789.100986900001000
510.000000000000000	26016.063154500000000	27660.566957600000000	28911.580010199999000	29416.343477300001000	30477.720197600000000	30675.413140199998000	28896.777146099997000
512.000000000000000	26667.850456500000000	28514.666353400000000	29922.044534700002000	30464.583593699997000	31597.936767999996000	31827.901489399999000	30077.240047100000000
514.000000000000000	27357.308351200001000	29431.537062600000000	31001.491767500000000	31572.555729200001000	32774.951091099996000	33046.651696800000000	31320.626950999998000
516.000000000000000	28079.234690000001000	30407.653924200000000	32142.289550699996000	32728.157185899996000	33992.001449100004000	34316.647335499998000	32612.189088000003000
518.000000000000000	28828.013057700002000	31437.876399400004000	33333.219947000005000	33915.064801000000000	35226.851164300002000	35617.125775000000000	33931.440953700003000
520.000000000000000	29598.085704199999000	32514.941668600000000	34558.609095699998000	35112.279510199995000	36451.603350300000000	36920.986839700003000	35251.641731800002000
522.000000000000000	30384.620130800002000	33629.011089799998000	35797.843332700002000	36294.364808000006000	37633.668875500000000	38195.272106500001000	36540.364292999999000
524.000000000000000	31187.355851299999000	34773.257237300000000	37033.622658000000000	37441.068064599996000	38747.348050000001000	39412.683942399999000	37770.738301499994000
526.000000000000000	32010.810579000001000	35944.842290299996000	38254.001734600002000	38539.600225100003000	39776.893923600001000	40554.868004700002000	38924.747771700000000
