	0				0				0
   1.5000000e-01   1.1700000e+00   1.9000000e+00
   2.0000000e-01   1.5600000e+00   2.4200000e+00
   2.5000000e-01   1.9200000e+00   3.0200000e+00
   2.7500000e-01   2.1200000e+00             NaN
   3.0000000e-01   2.3000000e+00   3.5600000e+00
   3.5000000e-01   2.6400000e+00             NaN
   4.0000000e-01   3.0100000e+00   4.4700000e+00
   4.5000000e-01   3.3000000e+00             NaN
   5.0000000e-01   3.6200000e+00   5.3200000e+00
   5.5000000e-01   3.8800000e+00             NaN
   6.0000000e-01   4.1500000e+00   6.0500000e+00
   6.5000000e-01   4.3400000e+00   6.3700000e+00
   7.0000000e-01   4.5400000e+00   6.6000000e+00
   7.5000000e-01   4.7300000e+00   6.7700000e+00
   8.0000000e-01   4.8600000e+00   6.9900000e+00
   8.5000000e-01             NaN   7.1400000e+00
   9.0000000e-01   5.0200000e+00   7.1700000e+00
   1.0000000e+00   5.0800000e+00   7.1900000e+00
