450.000000000000000	21278.350791299999000	21444.631383200001000	21820.407979800002000	22573.029370600001000	23938.944659400000000	23240.505888700001000	22438.881279500001000
452.000000000000000	21249.737235100001000	21416.264223200000000	21789.862471299999000	22530.479749200000000	23882.345875399998000	23181.928282299999000	22467.009944599999000
454.000000000000000	21213.300656100000000	21379.925096899999000	21751.022903099998000	22479.203318399999000	23815.867880800000000	23114.476508200001000	22481.111867899999000
456.000000000000000	21171.033677799998000	21337.653674000001000	21706.079577299999000	22421.676795800002000	23742.204523100001000	23040.700357000002000	22483.692180700000000
458.000000000000000	21125.074338700000000	21291.635537099999000	21657.367722900002000	22360.518006900002000	23664.209608899997000	22963.284561500001000	22477.441373800000000
460.000000000000000	21077.643081700000000	21244.137691500000000	21607.298615799999000	22298.408699100000000	23584.810131099999000	22884.968270300000000	22465.157640199999000
462.000000000000000	21031.045978900002000	21197.511882699997000	21558.363476700000000	22238.099339499997000	23507.007479199998000	22808.547667500003000	22449.745995499998000
464.000000000000000	20987.668656900001000	21154.188403099997000	21513.127250999998000	22182.402862799998000	23433.867261799998000	22736.867821600001000	22434.206395000001000
466.000000000000000	20949.990013199997000	21116.690142100000000	21474.244094199999000	22134.212861200001000	23368.535527400003000	22672.839209900001000	22421.644895900001000
468.000000000000000	20920.586807000000000	21087.637383599998000	21444.463407700001000	22096.511961600001000	23314.243843400000000	22619.443587599999000	22415.273852100003000
470.000000000000000	20902.157542000001000	21069.772206500002000	21426.656301200001000	22072.402342199999000	23274.339428400002000	22579.762908100001000	22418.435129900001000
472.000000000000000	20897.551099299999000	21065.987722700000000	21423.847181300000000	22065.141936599997000	23252.321500499998000	22556.994743600000000	21305.738151500002000
474.000000000000000	20909.504087499998000	21079.055658199999000	21438.899603700000000	22077.762054799998000	23251.496348500001000	22554.205754199997000	21398.990983399999000
476.000000000000000	20940.448579100001000	21111.428934700001000	21474.292012599999000	22112.797456500000000	23274.740873400002000	22573.996630399997000	21507.791702600000000
478.000000000000000	20992.968924700002000	21165.717352100000000	21532.669290099999000	22172.961831000001000	23325.123729299998000	22619.167478899999000	21635.504427100001000
480.000000000000000	21069.899534000000000	21244.788493600001000	21616.954300900001000	22261.277978599999000	23406.044043000002000	22692.822692700000000	21785.791247199999000
482.000000000000000	21174.347299600002000	21351.791121800001000	21730.373629700000000	22381.108210300001000	23521.274258000001000	22798.405231200002000	21962.647468499999000
484.000000000000000	21309.747047699999000	21490.212319700000000	21876.518771100000000	22536.223236500002000	23675.048253999998000	22939.771733099999000	22170.478545000002000
486.000000000000000	21479.910724300000000	21663.928457599999000	22059.401293500003000	22730.865159500001000	23872.146763199999000	23121.263242900000000	22414.175413599998000
488.000000000000000	21689.082862800002000	21877.262853600001000	22283.516013799999000	22969.820699400003000	24117.998161799998000	23347.787758200000000	22699.203529599999000
490.000000000000000	21942.016496799999000	22135.064535300000000	22553.927086899999000	23258.520553700000000	24418.815374000002000	23624.933006200001000	23031.724628900003000
492.000000000000000	22244.038411600002000	22442.776479600001000	22876.344206300000000	23603.129994499999000	24781.733604499997000	23959.075537000001000	23418.718578500000000
494.000000000000000	22601.148953600001000	22806.539376000001000	23257.237158099997000	24010.682969800000000	25215.011667699997000	24357.542962600000000	23868.162308100000000
496.000000000000000	23020.107788199999000	23233.281438399998000	23703.937742200000000	24489.206056900002000	25728.242191199999000	24828.776619100001000	24389.214415399998000
498.000000000000000	23507.017008500003000	23729.276997900000000	24223.141605700002000	25046.119670400003000	26330.653740100002000	25380.730771499999000	24990.633823400000000
500.000000000000000	24062.926807299998000	24295.665808700000000	24816.219295200000000	25683.178916199999000	27025.482182700001000	26015.692677400002000	25675.554863100002000
502.000000000000000	24687.276211400000000	24931.951315200000000	25482.849512699999000	26400.347138900001000	27814.337557100000000	26734.348160500002000	26445.511985999998000
504.000000000000000	25378.772458200001000	25636.892804799998000	26221.933969900001000	27196.744650199998000	28698.314056399999000	27536.834208199998000	27301.481799699999000
506.000000000000000	26135.012323300001000	26408.116869800000000	27031.166305399998000	28070.128707500000000	29677.430740899999000	28422.281284200002000	28243.397803600001000
508.000000000000000	26952.067925899999000	27241.695601899999000	27906.554020500000000	29016.291577299999000	30749.930521100003000	29388.267343100000000	29131.870749100002000
510.000000000000000	27824.009202199999000	28131.667082900000000	28841.866595000003000	30028.340103400002000	31911.351831800002000	30430.166198499999000	30243.181591199998000
512.000000000000000	28742.404628200002000	29069.545911999998000	29828.060432100003000	31095.907763499999000	33153.373402999998000	31540.310247500001000	31427.158046999997000
514.000000000000000	29695.907296499998000	30043.938289000002000	30852.805811000002000	32204.443525099996000	34462.535575200003000	32707.206851299998000	32672.075825600001000
516.000000000000000	30669.970855900003000	31040.307336500002000	31900.175065699998000	33334.674004300003000	35818.897572000002000	33914.738957599999000	33960.836614399996000
518.000000000000000	31646.846768100000000	32041.030164399999000	32950.658022100004000	34462.484336800000000	37194.927500000005000	35141.584377300002000	35270.155962899997000
520.000000000000000	32605.961188999998000	33025.810016700001000	33981.593193200002000	35559.413953899995000	38554.989302399998000	36361.022882099998000	36570.216634900004000
522.000000000000000	33525.103825100006000	33972.821376100001000	34968.449002900001000	36594.382317500000000	39856.476231399996000	37541.819900499999000	37825.609799300000000
524.000000000000000	34389.268162699998000	34867.558748800002000	35894.461864100005000	37545.131880500005000	41063.739343900001000	38659.574170000000000	39007.524824299995000
526.000000000000000	35192.315211800000000	35704.284729200001000	36752.341261900001000	38400.750969200002000	42152.640772199993000	39699.603127299997000	40097.382289399997000
